task,row,col,x,y_coord,label,mean_ndvi
fvc_ndvi,201,1316,99.57375766822835,51.531856273516354,4,6903.0
fvc_ndvi,201,1318,99.59172397391075,51.531856273516354,4,6903.0
fvc_ndvi,204,1234,98.83713913525035,51.504906814992765,3,5801.0
fvc_ndvi,204,1495,101.1817420268023,51.504906814992765,4,6616.6665
fvc_ndvi,204,3774,121.6543473518862,51.504906814992765,4,7572.6665
fvc_ndvi,205,1248,98.96290327502709,51.49592366215157,3,5899.3335
fvc_ndvi,205,1281,99.25934731878652,51.49592366215157,3,5943.6665
fvc_ndvi,205,1373,100.08579738017649,51.49592366215157,3,5867.6665
fvc_ndvi,205,1384,100.18461206142963,51.49592366215157,4,6674.3335
fvc_ndvi,205,3596,120.05534614615345,51.49592366215157,4,7884.3335
fvc_ndvi,205,3618,120.25297550865974,51.49592366215157,4,7838.6665
fvc_ndvi,205,3652,120.55840270526039,51.49592366215157,4,8032.0
fvc_ndvi,205,3819,122.05858922973998,51.49592366215157,4,7499.3335
fvc_ndvi,205,3841,122.25621859224628,51.49592366215157,4,7479.3335
fvc_ndvi,205,3859,122.41791534338779,51.49592366215157,4,7487.6665
fvc_ndvi,205,4169,125.20269272415831,51.49592366215157,4,7896.3335
fvc_ndvi,206,3716,121.13332448709687,51.48694050931037,4,7741.0
fvc_ndvi,206,3849,122.32808381497584,51.48694050931037,4,7341.6665
fvc_ndvi,207,1238,98.87307174661512,51.47795735646918,3,6243.3335
fvc_ndvi,207,1306,99.4839261398164,51.47795735646918,3,6033.6665
fvc_ndvi,207,3856,122.39096588486422,51.47795735646918,4,7370.3335
fvc_ndvi,207,3858,122.4089321905466,51.47795735646918,4,7487.6665
fvc_ndvi,207,4158,125.10387804290517,51.47795735646918,4,7760.6665
fvc_ndvi,208,1225,98.75629075967959,51.46897420362799,3,6255.6665
fvc_ndvi,208,1440,100.68766862053657,51.46897420362799,3,6075.3335
fvc_ndvi,208,3873,122.54367948316452,51.46897420362799,4,7307.3335
fvc_ndvi,209,1366,100.02291531028811,51.45999105078679,3,5678.6665
fvc_ndvi,209,3628,120.3428070370717,51.45999105078679,4,7862.6665
fvc_ndvi,210,1208,98.60357716137928,51.451007897945594,3,5441.6665
fvc_ndvi,210,1329,99.69053865516389,51.451007897945594,4,6564.3335
fvc_ndvi,210,1474,100.9930958171372,51.451007897945594,4,6532.3335
fvc_ndvi,211,1557,101.7386975029564,51.4420247451044,3,5796.3335
fvc_ndvi,211,3628,120.3428070370717,51.4420247451044,4,7750.0
fvc_ndvi,211,3677,120.78298152629026,51.4420247451044,4,7804.6665
fvc_ndvi,211,3770,121.61841474052142,51.4420247451044,4,7884.3335
fvc_ndvi,211,3838,122.22926913372268,51.4420247451044,4,7412.3335
fvc_ndvi,211,4199,125.47218730939417,51.4420247451044,4,7808.3335
fvc_ndvi,212,1317,99.58274082106955,51.4330415922632,3,5968.6665
fvc_ndvi,212,1498,101.20869148532589,51.4330415922632,3,5690.0
fvc_ndvi,213,1485,101.09191049839035,51.424058439422005,3,6009.6665
fvc_ndvi,213,1516,101.3703882364674,51.424058439422005,3,5993.6665
fvc_ndvi,213,1573,101.88242794841553,51.424058439422005,3,6015.0
fvc_ndvi,213,4182,125.31947371109385,51.424058439422005,4,8057.6665
fvc_ndvi,214,1222,98.72934130115601,51.415075286580816,3,6020.6665
fvc_ndvi,214,1282,99.26833047162772,51.415075286580816,3,5367.0
fvc_ndvi,214,3724,121.20518970982644,51.415075286580816,4,7818.6665
fvc_ndvi,214,3753,121.46570114222109,51.415075286580816,4,7652.0
fvc_ndvi,214,3894,122.73232569282962,51.415075286580816,4,7559.6665
fvc_ndvi,214,4179,125.29252425257026,51.415075286580816,4,8026.0
fvc_ndvi,215,1267,99.13358317900979,51.40609213373962,3,6177.6665
fvc_ndvi,215,1460,100.86733167736047,51.40609213373962,4,6763.3335
fvc_ndvi,215,1533,101.52310183476771,51.40609213373962,3,5507.0
fvc_ndvi,215,3805,121.93282508996325,51.40609213373962,4,7722.3335
fvc_ndvi,215,3884,122.64249416441767,51.40609213373962,4,7466.0
fvc_ndvi,216,3701,120.99857719447894,51.39710898089842,4,7677.0
fvc_ndvi,216,3706,121.04349295868492,51.39710898089842,4,7770.6665
fvc_ndvi,217,1517,101.3793713893086,51.38812582805723,3,6338.6665
fvc_ndvi,217,1578,101.92734371262151,51.38812582805723,3,5789.0
fvc_ndvi,217,3722,121.18722340414405,51.38812582805723,4,7742.0
fvc_ndvi,217,3796,121.85197671439249,51.38812582805723,4,7641.0
fvc_ndvi,217,4138,124.92421498608125,51.38812582805723,4,7550.0
fvc_ndvi,218,1343,99.81630279494063,51.37914267521603,3,6155.3335
fvc_ndvi,219,1314,99.55579136254596,51.370159522374834,2,5158.0
fvc_ndvi,219,3595,120.04636299331224,51.370159522374834,4,8091.6665
fvc_ndvi,219,3627,120.3338238842305,51.370159522374834,4,7853.3335
fvc_ndvi,219,3677,120.78298152629026,51.370159522374834,4,7744.0
fvc_ndvi,219,3700,120.98959404163776,51.370159522374834,4,7677.0
fvc_ndvi,219,3746,121.40281907233273,51.370159522374834,4,7494.6665
fvc_ndvi,219,3790,121.79807779734531,51.370159522374834,4,7809.3335
fvc_ndvi,219,3896,122.75029199851201,51.370159522374834,4,7767.3335
